k1 k2 k3
6.563256716639653821e-02 -1.035763214740872962e-02 2.263146022871947993e-03
6.504614339171543858e-02 -9.261217865862245158e-03 2.029085126692781182e-03
6.367152539912498965e-02 -1.000202874120413588e-02 1.926924727112463986e-03
6.424069859837777674e-02 -1.006098439459848781e-02 3.742192002212957336e-03
6.464568080732666089e-02 -1.060014556475488701e-02 1.230065930943186059e-03
6.555504771015810417e-02 -1.162758969409657950e-02 6.692787533843225223e-04
6.358485369791566644e-02 -1.079786059945786469e-02 2.189979683390519405e-03
6.288752776809128364e-02 -1.164353529061387671e-02 2.360587945836406520e-03
6.258022096766488462e-02 -1.025284601693043918e-02 2.590248979493420256e-03
6.463756747001009328e-02 -7.721917548401333042e-03 3.102463333516561339e-03
6.365308497286706335e-02 -1.054016185312790788e-02 2.873494850398047862e-03
6.517127930767255273e-02 -1.088794084245904570e-02 3.927334716593566810e-03
6.445875059367991988e-02 -1.080238223348937987e-02 4.547460336851785745e-03
6.439983854150008180e-02 -9.569626677381787294e-03 3.506728512832665845e-03
6.470526009639812615e-02 -1.133008614620853449e-02 2.189015661329743456e-03
6.432354677895626982e-02 -8.623444645018712995e-03 3.669611499426461698e-03
6.503948112614391097e-02 -9.493096997415836902e-03 1.469053294798711162e-03
6.210108740853292897e-02 -1.105089667200634396e-02 1.280561602178376113e-03
6.157786962347375215e-02 -1.002497156133613787e-02 4.168805715963452840e-03
6.425558037301101755e-02 -1.031801343044394526e-02 3.009664245126206228e-03
6.416892575141061594e-02 -1.026987381509396335e-02 1.896216718961785119e-03
6.349465943895735154e-02 -1.135844408328670618e-02 4.104051753983539719e-03
6.395778974482319024e-02 -9.893697158235320588e-03 2.630379080957603866e-03
6.288654513717231720e-02 -1.092998639280778894e-02 1.741963581564337504e-03
6.289671155867740393e-02 -1.140846864556287199e-02 4.140528857361602810e-03
6.294282713725882217e-02 -1.033175394003416070e-02 4.068466636905493372e-03
6.304830046274526034e-02 -1.299156111583422979e-02 3.679810665872751407e-03
6.421697852721724997e-02 -1.213367659520055153e-02 1.986584920839057355e-03
6.319323550094321784e-02 -1.002361481055000225e-02 1.928777526976371837e-03
6.173633046344417785e-02 -1.098732462204315974e-02 3.112833666316719428e-03
6.377709080036073064e-02 -1.206307043912105414e-02 1.680452098323279020e-03
6.590961979671947080e-02 -1.054852301985964580e-02 -7.905010313531274369e-04
6.137559317322652253e-02 -1.112719383659240002e-02 4.584079168226160017e-03
6.221319293046997934e-02 -1.175869144003804934e-02 3.638900034920553028e-03
6.553781756593918262e-02 -8.421745768528582365e-03 1.944331542311952821e-03
6.515585539022578088e-02 -1.038454547891611013e-02 1.647395506076912430e-03
6.288586611437257945e-02 -1.155198623921817325e-02 2.850052904170841117e-03
6.188840095554395959e-02 -1.097412273598477594e-02 3.593267932932103781e-03
6.189407511989505895e-02 -1.085904200146828313e-02 4.156401552437155589e-04
6.353248763188221182e-02 -1.238771428010905507e-02 3.186455664791615350e-03
6.318253836027704073e-02 -1.137276115218548156e-02 1.095914263256919652e-03
6.308907115218301276e-02 -1.103866468359702979e-02 -3.198286905947422820e-04
6.395834097543925956e-02 -1.091228160173499107e-02 2.625846783508370419e-03
6.504995615327735514e-02 -9.844884231084538584e-03 1.977887526111915539e-03
6.476286778960202439e-02 -1.044423630390033109e-02 5.121800673153070749e-04
6.348686967794286984e-02 -9.455920858596339462e-03 3.009015391151587115e-03
6.511332753019069552e-02 -1.270563655417603077e-02 8.148639200233481761e-04
6.645969466304016415e-02 -1.010518954851986895e-02 1.416199757002176152e-03
6.267842889428446029e-02 -1.218423321614277299e-02 1.111357531374437824e-03
6.207533030991693734e-02 -1.070943385412151394e-02 3.559667378627673351e-03
6.335241783459194531e-02 -1.069939714828543886e-02 3.603968174473587416e-03
6.170723169763378535e-02 -1.006958097748045233e-02 3.061501282324824436e-03
6.376224956957893264e-02 -1.211283763438528172e-02 3.189595082317669972e-03
6.119059591035758139e-02 -9.629387693295535233e-03 3.301287314021489339e-03
6.290603003576847319e-02 -1.210355899318366069e-02 2.019753180594552333e-03
6.578785417543930869e-02 -9.351743617740354564e-03 3.917706592213979211e-03
6.207533030991693734e-02 -1.070943385412151394e-02 3.559667378627673351e-03
6.369014987980217701e-02 -1.049042608385578057e-02 1.024694505843970482e-03
6.461384425802590981e-02 -9.646232785835540113e-03 4.382274114490297690e-03
6.388136329170096550e-02 -1.287246530676212919e-02 2.936235043762794317e-03
6.541766031324805497e-02 -1.146793866337034173e-02 1.958467826370352549e-03
6.351750876178449690e-02 -1.196132150466337751e-02 2.361964733510468761e-03
6.232077414668454884e-02 -1.376977456418046475e-02 2.666676926700611849e-03
6.411653019774851692e-02 -9.030870060851861614e-03 3.947803267764476987e-03
6.260890039394115258e-02 -1.058274541873020780e-02 7.821239990911943440e-04
6.472757721701119515e-02 -1.033826613494716329e-02 4.094999003195903819e-03
6.229674705972285120e-02 -9.495207911055861261e-03 5.544449099698048333e-03
6.525157414515245224e-02 -9.690878293784135900e-03 2.345216076302975017e-03
6.388459549379393865e-02 -1.119178928066860701e-02 3.089398353651601203e-03
6.387561376182226969e-02 -1.251227350583922204e-02 1.473399872820954637e-03
6.246673290953938529e-02 -1.003104988942805920e-02 2.119190697942904822e-03
6.396824807850276517e-02 -1.129613839653836882e-02 2.157392650280448576e-03
6.452409906679404394e-02 -1.028213549308135133e-02 1.752039805130806149e-03
6.424099919605297249e-02 -1.241633985928061734e-02 3.497752571854514936e-03
6.383993736600093727e-02 -9.923333132819289748e-03 2.691658376720779122e-03
6.435572298473266062e-02 -1.164612174267966316e-02 2.116611964771267229e-03
6.198942699324710981e-02 -1.040872366180164987e-02 2.746906191090081606e-03
6.400247979366710527e-02 -1.011074150823972062e-02 3.203246009212817880e-03
6.306374934289954437e-02 -1.242610778295807905e-02 2.833272847497236846e-03
6.464877495987284006e-02 -1.169559827838244359e-02 1.072830575545899445e-03
6.688881517692704670e-02 -9.687903777298209618e-03 2.294566118856880554e-03
6.492078002128079395e-02 -7.841258727782463023e-03 3.652352187540230943e-03
6.305105023084028870e-02 -1.152662550449665146e-02 2.048361659743785923e-03
6.492926464470014092e-02 -9.637796066712181475e-03 3.106578572343449141e-03
6.278917446745743702e-02 -9.255801664465476697e-03 1.853927267548183266e-03
6.388481260278452978e-02 -9.773872183569343175e-03 2.739980929790289399e-03
6.332148883791333116e-02 -1.096076954753520682e-02 2.710786184348806804e-03
6.249745864766273473e-02 -1.207463681420470336e-02 4.862768001482969948e-03
6.555291369341081920e-02 -1.072917080004351376e-02 1.897061475300276800e-04
6.343083921496914246e-02 -1.112626582118338148e-02 2.108561581029816390e-03
6.428806469823244996e-02 -1.059373452895200074e-02 3.728653662911085576e-03
6.558539087845294269e-02 -1.000500734242057432e-02 4.278605832652854213e-03
6.374417807088372800e-02 -1.026669566707949510e-02 1.154404231363662103e-03
6.301829743314968368e-02 -1.261661139322431402e-02 -1.602283358364334220e-03
6.408283730052471983e-02 -9.849993147529684245e-03 3.790978094754399175e-03
6.408283730052471983e-02 -9.849993147529684245e-03 3.790978094754399175e-03
6.199177536282829415e-02 -1.265340715521956483e-02 2.207605483052960116e-03
6.437647278408756280e-02 -1.035592373968918789e-02 3.801205537593957406e-03
6.432150346085149795e-02 -8.614195454718864831e-03 1.976797009534042582e-03
6.407751048850460207e-02 -9.774326096751634330e-03 2.668772210058817373e-03
6.227030277419581816e-02 -1.366061741820424891e-02 1.931324417793728321e-03
6.535622622348438715e-02 -8.788591363954809110e-03 3.425977358540249762e-03
6.472786609140165903e-02 -1.252045888004389707e-02 2.344436036815805702e-03
6.468487760270011377e-02 -1.086826763946949215e-02 2.528873401291015233e-03
6.297015531005301092e-02 -1.117953730936085965e-02 3.143895503561131011e-03
6.350828297858618354e-02 -1.054249333947362977e-02 2.383896232871760001e-03
6.308366171454934945e-02 -1.038190682063704073e-02 3.651649673629714377e-03
6.385281849259599740e-02 -1.197353308768152325e-02 1.900573326117857564e-03
6.260589503203922712e-02 -1.276157823589037232e-02 1.258918428899608033e-03
6.317831563406203776e-02 -1.104960659769406439e-02 1.561705125962167817e-03
6.190556482811321315e-02 -1.260402278839675705e-02 2.355789624694931694e-03
6.294282713725882217e-02 -1.033175394003416070e-02 4.068466636905493372e-03
6.357134453871074453e-02 -1.099373763297753492e-02 2.324867139606959232e-03
6.458227853246659156e-02 -1.087327890508330008e-02 3.854699499383024142e-03
6.553526926974545530e-02 -9.707397228012157320e-03 3.685029943706230604e-03
6.148794412240532470e-02 -1.256699320838114420e-02 2.399011909661824538e-03
6.432584512127076382e-02 -1.267012284094007346e-02 3.374934081254415963e-03
6.525451881433255719e-02 -8.544963271263111837e-03 2.817128323546372326e-03
6.457180565815462403e-02 -8.824038718320464936e-03 3.504878028755459285e-03
6.337276524479212858e-02 -1.026807711279169311e-02 2.418734120380600094e-03
6.265613729265026577e-02 -1.028517300760214970e-02 1.640234044295071913e-03
6.402935615683266746e-02 -1.263893453862045824e-02 3.533851209768484880e-03
6.602225031492717222e-02 -9.814471338123159638e-03 1.985285570999306692e-03
6.314834173955841123e-02 -1.133060284904606474e-02 2.543361331511603818e-03
6.445313309022068782e-02 -1.060450026545947666e-02 3.449645916937124634e-03
6.414987073293740294e-02 -9.818294784094988570e-03 3.453262236410153951e-03
6.309353306042150833e-02 -9.762969377514529867e-03 2.201669328383865087e-03
6.258022096766488462e-02 -1.025284601693043918e-02 2.590248979493420256e-03
6.443301912925106234e-02 -1.044607237201090888e-02 2.951928049605354043e-03
6.428728004493808323e-02 -1.005959390958002797e-02 3.599023376609028491e-03
6.402565314014257991e-02 -9.271084550216274200e-03 3.914670711012410709e-03
6.204225166203866659e-02 -1.139031574717283557e-02 2.797868549490156731e-03
6.398691752052862447e-02 -1.121326310233303203e-02 3.457373702596966414e-04
6.389013394376938382e-02 -1.001463945084450635e-02 1.996934601364741546e-03
6.305481570559642868e-02 -1.248963103494035720e-02 2.503173869455949108e-03
6.239316274792661154e-02 -9.412388076889738331e-03 3.494768250965285539e-03
6.194090421282183456e-02 -1.137485032254464956e-02 1.962719761472178637e-03
6.530443190165960421e-02 -1.075699826129002112e-02 2.965473571700447120e-03
6.461889201598633448e-02 -1.077607620174683700e-02 2.209154145393715796e-03
6.259634602839989070e-02 -1.093836906935430342e-02 3.011568886993873373e-03
6.267566810280786327e-02 -9.770105765134359799e-03 3.120616343207927024e-03
6.688881517692704670e-02 -9.687903777298209618e-03 2.294566118856880554e-03
6.429622679681892827e-02 -1.036920530909248017e-02 3.298673351387809705e-03
6.402850338781751471e-02 -1.200011120587751723e-02 2.215639831089605272e-03
6.432354677895626982e-02 -8.623444645018712995e-03 3.669611499426461698e-03
6.533231184176699347e-02 -9.802508107251972636e-03 1.964652231416924577e-03
6.421278866299651167e-02 -1.232197618171207432e-02 1.453011065091019960e-03
6.331030197225459566e-02 -1.065577231769485045e-02 2.741017518532687380e-03
6.384491636482694799e-02 -1.156213554164770008e-02 4.188478372945975137e-03
6.305284438814459658e-02 -8.875961608805493785e-03 4.115816123264809390e-03
6.337160772993535862e-02 -9.532404495984692083e-03 3.980501988295581661e-03
6.186612885627193470e-02 -1.218112844397374606e-02 1.621449839443428464e-03
6.384491636482694799e-02 -1.156213554164770008e-02 4.188478372945975137e-03
6.277939013684533109e-02 -8.023643022904453082e-03 2.737754941459197289e-03
6.377709080036073064e-02 -1.206307043912105414e-02 1.680452098323279020e-03
6.388175237632939818e-02 -1.159401110302792082e-02 1.544168455764077796e-03
6.356091219318607544e-02 -1.068443619821804469e-02 3.857220830158200608e-03
6.453501732762731424e-02 -9.535804890921220633e-03 3.114297591253950559e-03
6.509437312925606123e-02 -1.154931356088290118e-02 2.722325832647906618e-03
6.229279627253553331e-02 -1.384443292962826699e-02 1.232013637606790835e-03
6.405337483123021980e-02 -1.216388305956900284e-02 2.891605608108166470e-03
6.340505537468371644e-02 -9.984008683578557419e-03 2.701116271484754749e-03
6.343902141366442038e-02 -1.040307383693869769e-02 3.725021528490787825e-03
6.345263030755626810e-02 -1.157061476645125653e-02 5.242010715090478223e-03
6.589951599612173250e-02 -1.074033857809336689e-02 8.928879890829355404e-04
6.504690164113988149e-02 -9.786181722266112937e-03 2.201100382530823962e-03
6.492926464470014092e-02 -9.637796066712181475e-03 3.106578572343449141e-03
6.388293235024500305e-02 -1.012928140082650086e-02 2.694301181351527186e-03
6.337160772993535862e-02 -9.532404495984692083e-03 3.980501988295581661e-03
6.356420481274691059e-02 -9.146183472741792331e-03 2.077276984597725695e-03
6.358753569166578079e-02 -1.184261459703725428e-02 2.368102147889933340e-03
6.549883107496076717e-02 -8.035715105164514815e-03 2.855961294586026322e-03
6.167649913518311044e-02 -1.114450964742089156e-02 4.064659526709979431e-03
6.265155949343981234e-02 -1.018488571366954476e-02 2.173278194228772664e-03
6.312499784910435841e-02 -1.085518369130554495e-02 1.585793756712458591e-03
6.311500120318200291e-02 -1.160485933530865099e-02 1.926354967626303649e-03
6.219199642461475941e-02 -1.102854162021953133e-02 2.217028746496804703e-03
6.382852359227358940e-02 -1.121557445318778490e-02 2.721435163714217009e-03
6.394221765154212145e-02 -1.201761819345423254e-02 6.675624949239733485e-04
6.497416031531039193e-02 -1.049720303901732765e-02 3.202915339308054499e-03
6.388348507821406397e-02 -1.067542954044073400e-02 2.012428474419319935e-03
6.196353461589140799e-02 -1.187631379704121026e-02 2.706751964371381658e-03
6.425397742345437258e-02 -1.022782913733116805e-02 1.433534495875826709e-03
6.424883998558691967e-02 -9.089385683102663149e-03 1.377612149297435806e-03
6.342526033541026620e-02 -9.339888895030915017e-03 1.140448039622252163e-03
6.433406162573981901e-02 -1.018581807909123282e-02 1.028783816676856477e-03
6.272580874084085489e-02 -1.209825589927172873e-02 2.223209976924780951e-03
6.481535525268525277e-02 -1.172919896567783948e-02 2.503915709415438506e-03
6.277810855482043872e-02 -1.161059834154845594e-02 1.903836478662809806e-03
6.468590323822692723e-02 -1.180567609719720967e-02 1.144417117113702420e-03
6.295320925874575702e-02 -1.180400385259236518e-02 2.909936256388689912e-03
6.433406162573981901e-02 -1.018581807909123282e-02 1.028783816676856477e-03
6.327459363370280254e-02 -1.083960759624851000e-02 4.154309933169925140e-03
6.381335403269258744e-02 -9.981884713534949771e-03 1.896919460691842696e-03
6.369242982211928417e-02 -1.175213484650342033e-02 5.091246005063651547e-03
6.452244990495209498e-02 -1.218302511861400761e-02 8.995169108072520459e-04
6.186612885627193470e-02 -1.218112844397374606e-02 1.621449839443428464e-03
6.337481896277227800e-02 -1.217181838836037255e-02 2.947808120184247649e-03
6.437584713091359934e-02 -9.442851046129324688e-03 9.649462504541378438e-04
6.388066993068319821e-02 -1.026440367219225158e-02 1.562074432150506453e-03
6.463200049345407816e-02 -1.060047276539384520e-02 8.116510375178187520e-04
6.493986780104474277e-02 -9.540021240824841930e-03 2.013732527344672119e-03
6.462745548312584520e-02 -1.089520507521969661e-02 2.058974523395276646e-03
6.450702510860981120e-02 -1.123975348958314302e-02 2.225179339514049559e-03
6.244370588902090069e-02 -1.155773635570007951e-02 3.096107930678410058e-03
6.550975008842571667e-02 -9.123970559170108130e-03 2.175669487989723150e-03
6.435572298473266062e-02 -1.164612174267966316e-02 2.116611964771267229e-03
6.283464848915085166e-02 -1.151621955234963246e-02 2.620735392844103506e-03
6.138209508697473060e-02 -1.201092845722134816e-02 4.288169455991280854e-03
6.314765325247631567e-02 -1.144635415421546565e-02 1.546980992611010630e-03
6.444632684523327049e-02 -1.152646690410694119e-02 2.770521793558120005e-03
6.407458272932681220e-02 -9.562797984018836517e-03 4.990869209054227262e-03
6.374794987018181369e-02 -1.191252517833311930e-02 1.982354539443953456e-03
6.351729282639465013e-02 -1.168612178881267560e-02 3.792887293537480775e-03
6.493986780104474277e-02 -9.540021240824841930e-03 2.013732527344672119e-03
